         COPY  PDPTOP
         L     2,0(2,3)
         A     2,=F'-5'
         LA    3,1(0,0)
         CLR   2,3
         BH    @@L65
         L     2,=A(MODE@UNI)
@@L72    EQU   *
         SLR   3,3
         IC    3,0(2,15)
         LR    15,3
         LCR   2,3
         NR    15,2
         MH    15,=H'8'
         LTR   15,15
         BE    @@L70
         LA    2,64(0,0)
         CLR   15,2
         BH    @@L67
@@L70    EQU   *
         LTR   15,15
         BNE   @@L68
         LA    15,1(0,0)
         B     @@L68
@@L67    EQU   *
         LA    15,64(0,0)
         B     @@L68
@@L65    EQU   *
         L     2,=A(MODE@SIZ)
         B     @@L72
@@L68    EQU   *
* Function get_mode_alignment epilogue
         PDPEPIL
* Function get_mode_alignment literal pool
         DS    0F
         LTORG
* Function get_mode_alignment page table
         DS    0F
@@PGT4   EQU   *
         DC    A(@@PG4)
         DS    0F
* X-func rteqp prologue
RTEQP    PDPPRLG CINDEX=5,FRAME=112,BASER=12,ENTRY=YES
         B     @@FEN5
         LTORG
@@FEN5   EQU   *
         DROP  12
         BALR  12,0
         USING *,12
@@PG5    EQU   *
         LR    11,1
         L     10,=A(@@PGT5)
* Function rteqp code
         L     9,4(11)
         LA    15,1(0,0)
         L     2,0(11)
         CLR   2,9
         L     14,=A(@@L73)
         BER   14
         L     3,0(11)
         LTR   3,3
         BE    @@L119
         LTR   9,9
         BE    @@L119
         L     4,0(11)
         L     6,0(4)
         LR    4,6
         SRL   4,16
         L     5,0(9)
         LR    2,5
         SRL   2,16
         SLR   15,15
         CLR   4,2
         BNE   @@L73
         L     2,0(11)
         CLC   2(1,2),2(9)
         BE    @@L131
@@L119   EQU   *
         SLR   15,15
         B     @@L73
@@L131   EQU   *
         LR    3,4
         A     3,=F'-54'
         LA    2,14(0,0)
         CLR   3,2
         BH    @@L79
         MH    3,=H'4'
         L     2,=A(@@L92)
         L     14,0(3,2)
         BR    14
         DS    0F
         DS    0F
         DS    0F
         LTORG
         DS    0F
@@L92    EQU   *
         DC    A(@@L119)
         DC    A(@@L119)
         DC    A(@@L119)
         DC    A(@@L79)
         DC    A(@@L79)
         DC    A(@@L79)
         DC    A(@@L79)
         DC    A(@@L80)
         DC    A(@@L119)
         DC    A(@@L79)
         DC    A(@@L79)
         DC    A(@@L79)
         DC    A(@@L79)
         DC    A(@@L83)
         DC    A(@@L85)
@@L80    EQU   *
         SLR   15,15
         L     3,0(11)
         L     2,4(3)
         CL    2,4(9)
         BNE   @@L73
         L     2,=A(RTX@EQUA)
         L     2,0(2)
         LTR   2,2
         BE    @@L127
         SRL   6,1
         N     6,=F'1'
         SRL   5,1
         N     5,=F'1'
         CLR   6,5
         BNE   @@L73
@@L127   EQU   *
         LA    15,1(0,0)
         B     @@L73
@@L79    EQU   *
         LR    2,4
         MH    2,=H'4'
         L     3,=A(RTX@FORM)
         L     3,0(2,3)
         ST    3,104(13)
         L     2,=A(RTX@LENG)
         SLR   6,6
         IC    6,0(2,4)
         BCTR  6,0
         LTR   6,6
         BL    @@L127
@@L125   EQU   *
         L     4,104(13)
         SLR   3,3
         IC    3,0(6,4)
         A     3,=F'-133'
         LA    2,107(0,0)
         CLR   3,2
         BH    @@L123
         MH    3,=H'4'
         L     2,=A(@@L124)
         L     14,0(3,2)
         BR    14
         DS    0F
         DS    0F
         DS    0F
         LTORG
         DS    0F
@@L124   EQU   *
         DC    A(@@L113)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L101)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L101)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L116)
         DC    A(@@L95)
         DC    A(@@L95)
         DC    A(@@L123)
         DC    A(@@L101)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L104)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L116)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L104)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L123)
         DC    A(@@L95)
@@L101   EQU   *
         LR    3,6
         MH    3,=H'4'
         L     4,0(11)
         L     2,4(4,3)
         C     2,4(9,3)
         BNE   @@L119
@@L95    EQU   *
         BCTR  6,0
         LTR   6,6
         BNL   @@L125
         B     @@L127
@@L113   EQU   *
         LR    2,6
         MH    2,=H'4'
         L     4,0(11)
         L     4,4(4,2)
         ST    4,88(13)
         L     2,4(9,2)
         ST    2,92(13)
         LA    1,88(,13)
         L     15,=A(RTEQP)
         BALR  14,15
         LTR   15,15
         BE    @@L73
         B     @@L95
@@L116   EQU   *
         LR    3,6
         MH    3,=H'4'
         L     2,0(11)
         L     4,4(2,3)
         LTR   4,4
         BNE   @@L118
         L     2,4(9,3)
         LTR   2,2
         BE    @@L95
@@L118   EQU   *
         LTR   4,4
         BE    @@L119
         L     2,4(9,3)
         LTR   2,2
         BE    @@L119
         ST    4,88(13)
         ST    2,92(13)
         LA    1,88(,13)
         L     15,=V(STRCMP)
         BALR  14,15
         LTR   15,15
         BE    @@L95
         B     @@L119
@@L104   EQU   *
         LR    7,6
         MH    7,=H'4'
         L     3,0(11)
         L     2,4(3,7)
         L     3,4(9,7)
         L     2,0(2)
         C     2,0(3)
         BNE   @@L119
         SLR   8,8
         CR    8,2
         BNL   @@L95
@@L112   EQU   *
         LA    4,4(0,0)
         L     5,0(11)
         AR    5,7
         AR    5,4
         L     2,0(5)
         LR    3,8
         MH    3,=H'4'
         L     2,4(3,2)
         ST    2,88(13)
         LR    2,7
         AR    2,9
         L     2,0(4,2)
         L     2,4(3,2)
         ST    2,92(13)
         LA    1,88(,13)
         L     15,=A(RTEQP)
         BALR  14,15
         LTR   15,15
         BE    @@L73
         A     8,=F'1'
         L     2,0(5)
         C     8,0(2)
         BL    @@L112
         B     @@L95
@@L123   EQU   *
         MVC   88(4,13),=A(@@LC306)
         MVC   92(4,13),=F'611'
         MVC   96(4,13),=A(@@LC307)
         LA    1,88(,13)
         L     15,=V(FANCY@AB)
         BALR  14,15
         B     @@L95
@@L83    EQU   *
         SLR   15,15
         L     4,0(11)
         L     2,4(4)
         CL    2,4(9)
         BNE   @@L73
         B     @@L127
@@L85    EQU   *
         SLR   15,15
         L     3,0(11)
         L     2,4(3)
         CL    2,4(9)
         BE    @@L127
@@L73    EQU   *
* Function rteqp epilogue
         PDPEPIL
* Function rteqp literal pool
         DS    0F
         LTORG
* Function rteqp page table
         DS    0F
@@PGT5   EQU   *
         DC    A(@@PG5)
* X-var rtx_equal_function_value_matters
         ENTRY RTX@EQUA
         DS    0F
RTX@EQUA EQU   *
         DC    4X'00'
* X-var generating_concat_p
         ENTRY GENERATI
         DS    0F
GENERATI EQU   *
         DC    4X'00'
         END
